date,giadieuchinh,close,thaydoi,volumn,gtkhoplenh,klthoathuan,gtthoathuan,giathamchieu,open,max,min,adj
2021-01-28,12.64,13.2,-0.20 (-1.49 %),3000,40210000,0,0,13.4,13.4,13.5,13.2,12.45
2021-01-29,12.59,13.3,-0.10 (-0.75 %),200,2670000,0,0,13.4,13.4,13.4,13.3,12.54
2021-02-01,12.64,13.4,0.00 (0.00 %),1100,14750000,0,0,13.4,13.5,13.5,13.4,12.63
2021-02-02,12.26,13,-0.40 (-2.99 %),200,2600000,0,0,13.4,13,13,13,12.26
2021-02-03,12.42,13.1,0.10 (0.77 %),1500,19750000,0,0,13,13.2,13.2,13.1,12.35
2021-02-04,13.2,13.2,0.00 (0.00 %),0,0,0,0,13.2,13.2,13.2,13.2,12.45
2021-02-05,13.2,13.2,0.00 (0.00 %),0,0,0,0,13.2,13.2,13.2,13.2,12.45
2021-02-09,12.54,13.3,0.10 (0.76 %),1000,13300000,0,0,13.2,13.3,13.3,13.3,12.54
2021-02-17,13.06,13.8,0.50 (3.76 %),400,5540000,0,0,13.3,13.8,13.9,13.8,13.01
2021-02-18,13.38,14.2,0.30 (2.16 %),4100,58200000,0,0,13.9,14,14.2,14,13.39
2021-02-19,14.2,14.2,0.00 (0.00 %),0,0,0,0,14.2,14.2,14.2,14.2,13.39
2021-02-22,14.2,14.2,0.00 (0.00 %),0,0,0,0,14.2,14.2,14.2,14.2,13.39
2021-02-23,13.27,14,-0.20 (-1.41 %),2700,38000000,0,0,14.2,14.2,14.2,14,13.2
2021-02-24,13.29,14.2,0.10 (0.71 %),300,4230000,0,0,14.1,14.1,14.2,14,13.39
2021-02-25,13.2,14,-0.10 (-0.71 %),1100,15400000,0,0,14.1,14,14,14,13.2
2021-02-26,14,14,0.00 (0.00 %),0,0,0,0,14,14,14,14,13.2
2021-03-01,13.2,14,0.00 (0.00 %),2900,40600000,0,0,14,14,14,14,13.2
2021-03-02,13.16,13.9,-0.10 (-0.71 %),900,12560000,0,0,14,14,14,13.9,13.11
2021-03-03,14,14,0.00 (0.00 %),0,0,0,0,14,14,14,14,13.2
2021-03-04,13.06,13.9,-0.10 (-0.71 %),10800,149580000,0,0,14,14,14.1,13.8,13.11
2021-03-05,13.9,13.9,0.00 (0.00 %),0,0,0,0,13.9,13.9,13.9,13.9,13.11
2021-03-08,13.28,14.5,0.60 (4.32 %),700,9860000,0,0,13.9,13.8,14.5,13.8,13.67
2021-03-09,13.11,13.9,-0.20 (-1.42 %),200,2780000,0,0,14.1,13.9,13.9,13.9,13.11
2021-03-10,13.17,14,0.10 (0.72 %),1200,16760000,0,0,13.9,14,14,13.9,13.2
2021-03-11,13.17,14,0.00 (0.00 %),1400,19550000,0,0,14,13.9,14.1,13.9,13.2
2021-03-12,14,14,0.00 (0.00 %),0,0,0,0,14,14,14,14,13.2
2021-03-15,13.19,14,0.00 (0.00 %),1200,16790000,0,0,14,13.9,14,13.9,13.2
2021-03-16,13.39,14.5,0.50 (3.57 %),8700,123550000,0,0,14,14.1,14.5,14,13.67
2021-03-17,14.27,15.5,1.30 (9.15 %),8100,122550000,0,0,14.2,15,15.5,15,14.62
2021-03-18,15.1,15.1,0.00 (0.00 %),0,0,0,0,15.1,15.1,15.1,15.1,14.24
2021-03-19,13.67,14.5,-0.60 (-3.97 %),100,1450000,0,0,15.1,14.5,14.5,14.5,13.67
2021-03-22,13.94,14.5,0.00 (0.00 %),1507,22282200,0,0,14.5,16.5,16.5,14.5,13.67
2021-03-23,13.41,14.2,-0.60 (-4.05 %),3900,55480000,0,0,14.8,14.3,14.3,14.2,13.39
2021-03-24,13.2,14,-0.20 (-1.41 %),1100,15400000,0,0,14.2,14,14,14,13.2
2021-03-25,13.67,14.5,0.50 (3.57 %),100,1450000,0,0,14,14.5,14.5,14.5,13.67
2021-03-29,15.43,15.7,0.70 (4.67 %),900,14730000,0,0,15,15,17.2,15,14.8
2021-03-30,15.94,16.9,0.50 (3.05 %),100,1690000,0,0,16.4,16.9,16.9,16.9,15.94
2021-03-31,14.8,15.5,-1.40 (-8.28 %),9400,147560000,0,0,16.9,16.9,16.9,15.5,14.62
2021-04-01,14.75,15.4,-0.30 (-1.91 %),2100,32840000,0,0,15.7,18,18,15.4,14.52
2021-04-02,14.33,15,-0.60 (-3.85 %),8100,123100000,0,0,15.6,15.5,15.7,15,14.14
2021-04-05,14.33,15.2,0.00 (0.00 %),6200,94200000,0,0,15.2,15,15.2,15,14.33
2021-04-06,15.83,16.8,1.60 (10.53 %),17528,294295600,0,0,15.2,16.9,16.9,16.3,15.84
2021-04-07,16.03,17,0.20 (1.19 %),600,10200000,0,0,16.8,17,17,17,16.03
2021-04-08,15.09,16,-1.00 (-5.88 %),100,1600000,0,0,17,16,16,16,15.09
2021-04-12,14.99,15.9,0.40 (2.58 %),200,3180000,0,0,15.5,15.9,15.9,15.9,14.99
2021-04-13,14.99,15.9,0.00 (0.00 %),1500,23850000,0,0,15.9,15.9,15.9,15.9,14.99
2021-04-14,15.65,16,0.10 (0.63 %),13500,224040000,0,0,15.9,16.6,16.7,16,15.09
2021-04-16,14.99,14.1,-2.40 (-14.55 %),400,6360000,0,0,16.5,16.5,16.5,14.1,13.29
2021-04-19,15.84,16.8,0.90 (5.66 %),300,5040000,0,0,15.9,16.8,16.8,16.8,15.84
2021-04-20,15.75,16.5,-0.30 (-1.79 %),300,5010000,0,0,16.8,16.8,16.8,16.5,15.56
2021-04-22,16.7,16.7,0.00 (0.00 %),0,0,0,0,16.7,16.7,16.7,16.7,15.75
2021-04-23,15.78,16.9,0.20 (1.20 %),1100,18410000,0,0,16.7,16.5,16.9,16.5,15.94
2021-04-26,15.94,16.9,0.20 (1.20 %),1200,20280000,0,0,16.7,16.9,16.9,16.9,15.94
2021-04-27,16.9,16.9,0.00 (0.00 %),0,0,0,0,16.9,16.9,16.9,16.9,15.94
2021-04-28,15.94,16.9,0.00 (0.00 %),1000,16900000,0,0,16.9,16.9,16.9,16.9,15.94
2021-04-29,16.9,16.9,0.00 (0.00 %),0,0,0,0,16.9,16.9,16.9,16.9,15.94
2021-05-04,16.9,16.9,0.00 (0.00 %),0,0,0,0,16.9,16.9,16.9,16.9,15.94
2021-05-05,13.8,14.4,-2.50 (-14.79 %),1100,16100000,0,0,16.9,14.4,15.3,14.4,13.58
2021-05-06,14.24,16,1.40 (9.59 %),1400,21140000,0,0,14.6,14.6,16,14.6,15.09
2021-05-07,14.66,15.5,0.40 (2.65 %),2200,34200000,0,0,15.1,16,16,15.5,14.62
2021-05-10,14.62,15.5,0.00 (0.00 %),100,1550000,0,0,15.5,15.5,15.5,15.5,14.62
2021-05-11,14.61,15.5,0.00 (0.00 %),5100,79000000,0,0,15.5,15,15.5,15,14.62
2021-05-12,14.62,15.5,0.00 (0.00 %),500,7750000,0,0,15.5,15.5,15.5,15.5,14.62
2021-05-13,15.09,16,0.50 (3.23 %),400,6400000,0,0,15.5,16,16,16,15.09
2021-05-14,13.24,15.8,-0.20 (-1.25 %),1000,14040000,0,0,16,13.6,15.8,13.6,14.9
2021-05-17,14,14,0.00 (0.00 %),0,0,0,0,14,14,14,14,13.2
2021-05-18,14.91,14.5,1.30 (9.85 %),7800,116300000,0,0,13.2,15,15,14.5,14.5
2021-05-19,16.23,15.9,1.00 (6.71 %),300,4870000,0,0,14.9,16.9,16.9,15.9,15.9
2021-05-20,15.53,15,-1.20 (-7.41 %),300,4660000,0,0,16.2,15.8,15.8,15,15
2021-05-21,14.8,14.8,-0.70 (-4.52 %),10100,149680000,0,0,15.5,15.5,15.5,14.8,14.8
2021-05-24,14.8,14.8,0.00 (0.00 %),900,13320000,0,0,14.8,14.8,14.8,14.8,14.8
2021-05-25,14.5,14.5,-0.30 (-2.03 %),12000,174000000,0,0,14.8,14.5,14.5,14.5,14.5
2021-05-26,14.5,14.5,0.00 (0.00 %),0,0,0,0,14.5,14.5,14.5,14.5,14.5
2021-05-27,13,13,-1.50 (-10.34 %),100,1300000,0,0,14.5,13,13,13,13
2021-05-28,14.5,14.5,1.50 (11.54 %),4600,66400000,0,0,13,13,14.5,13,14.5
2021-05-31,14.4,14.4,0.00 (0.00 %),0,0,0,0,14.4,14.4,14.4,14.4,14.4
2021-06-01,14.4,14.4,0.00 (0.00 %),0,0,0,0,14.4,14.4,14.4,14.4,14.4
2021-06-02,16,16,1.60 (11.11 %),3100,47660000,0,0,14.4,14.3,16,14.3,16
2021-06-03,15.4,15.4,0.00 (0.00 %),7600,117040000,0,0,15.4,15.4,15.4,15.4,15.4
2021-06-04,15.4,15.4,0.00 (0.00 %),0,0,0,0,15.4,15.4,15.4,15.4,15.4
2021-06-07,15.4,15.4,0.00 (0.00 %),1000,15400000,0,0,15.4,15.4,15.4,15.4,15.4
2021-06-08,15,15,-0.40 (-2.60 %),500,7500000,0,0,15.4,15,15,15,15
2021-06-09,15,15,0.00 (0.00 %),5400,81000000,0,0,15,15,15,15,15
2021-06-10,15,15,0.00 (0.00 %),0,0,0,0,15,15,15,15,15
2021-06-11,15,15,0.00 (0.00 %),300,4730000,0,0,15,16.5,16.5,15,15
2021-06-14,15,15,-0.80 (-5.06 %),100,1500000,0,0,15.8,15,15,15,15
2021-06-15,15,15,0.00 (0.00 %),300,4500000,0,0,15,15,15,15,15
2021-06-16,15,15,0.00 (0.00 %),0,0,0,0,15,15,15,15,15
2021-06-17,15,15,0.00 (0.00 %),0,0,0,0,15,15,15,15,15
2021-06-18,14.2,14.2,-0.80 (-5.33 %),6000,84900000,0,0,15,14,14.2,14,14.2
2021-06-22,15,15,0.50 (3.45 %),900,13450000,0,0,14.5,14.9,15,14.9,15
2021-06-23,14,14,-0.90 (-6.04 %),3100,43460000,0,0,14.9,14.5,14.5,14,14
2021-06-24,14,14,0.00 (0.00 %),3000,42000000,0,0,14,14,14,14,14
2021-06-25,14.2,14.2,0.20 (1.43 %),400,5660000,0,0,14,14,14.2,14,14.2
2021-06-28,14.2,14.2,0.00 (0.00 %),0,0,0,0,14.2,14.2,14.2,14.2,14.2
2021-06-29,14.2,14.2,0.00 (0.00 %),1900,26640000,0,0,14.2,14,14.2,14,14.2
2021-06-30,14,14,0.00 (0.00 %),0,0,0,0,14,14,14,14,14
2021-07-01,14.5,14.5,0.50 (3.57 %),1100,15910000,0,0,14,14.1,14.5,14.1,14.5
2021-07-02,15,15,0.50 (3.45 %),1000,14990000,0,0,14.5,14.9,15,14.9,15
2021-07-05,14.7,14.7,-0.30 (-2.00 %),2400,37950000,0,0,15,15,17.1,14.7,14.7
2021-07-06,15,15,-0.80 (-5.06 %),200,2980000,0,0,15.8,14.8,15,14.8,15
2021-07-07,14.9,14.9,0.00 (0.00 %),0,0,0,0,14.9,14.9,14.9,14.9,14.9
2021-07-08,14.9,14.9,0.00 (0.00 %),0,0,0,0,14.9,14.9,14.9,14.9,14.9
2021-07-09,15,15,0.10 (0.67 %),1400,20500000,0,0,14.9,14.5,15,14.5,15
2021-07-12,14.5,14.5,-0.10 (-0.68 %),10300,149350000,0,0,14.6,14.5,14.5,14.5,14.5
2021-07-13,14.5,14.5,0.00 (0.00 %),0,0,0,0,14.5,14.5,14.5,14.5,14.5
2021-07-14,14.5,14.5,0.00 (0.00 %),0,0,0,0,14.5,14.5,14.5,14.5,14.5
2021-07-15,14.6,14.6,0.10 (0.69 %),200,2920000,0,0,14.5,14.6,14.6,14.6,14.6
2021-07-16,14.6,14.6,0.00 (0.00 %),0,0,0,0,14.6,14.6,14.6,14.6,14.6
2021-07-19,14.5,14.5,-0.10 (-0.68 %),14500,210040000,0,0,14.6,14.1,14.5,14.1,14.5
2021-07-20,14.5,14.5,0.00 (0.00 %),0,0,0,0,14.5,14.5,14.5,14.5,14.5
2021-07-21,14.3,14.3,-0.20 (-1.38 %),2700,38610000,0,0,14.5,14.3,14.3,14.3,14.3
2021-07-22,14.3,14.3,0.00 (0.00 %),200,2860000,0,0,14.3,14.3,14.3,14.3,14.3
2021-07-23,13,13,-1.30 (-9.09 %),400,5200000,0,0,14.3,13,13,13,13
2021-07-26,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,13
2021-07-27,12.1,12.1,-0.90 (-6.92 %),1000,12100000,0,0,13,12.1,12.1,12.1,12.1
2021-07-28,13.9,13.9,1.80 (14.88 %),500,6950000,0,0,12.1,13.9,13.9,13.9,13.9
2021-07-29,13.9,13.9,0.00 (0.00 %),0,0,0,0,13.9,13.9,13.9,13.9,13.9
2021-07-30,14,14,0.10 (0.72 %),21100,295400000,0,0,13.9,14,14,14,14
2021-08-02,14.3,14.3,0.30 (2.14 %),24200,341880000,0,0,14,14.1,14.3,14.1,14.3
2021-08-03,14.1,14.1,0.00 (0.00 %),0,0,0,0,14.1,14.1,14.1,14.1,14.1
2021-08-04,14.2,14.2,0.10 (0.71 %),1700,24200000,0,0,14.1,14.5,14.5,14.2,14.2
2021-08-05,14.3,14.3,0.10 (0.70 %),25600,366280000,0,0,14.2,14.3,14.5,14.3,14.3
2021-08-06,14.5,14.5,0.20 (1.40 %),4900,70630000,0,0,14.3,14.3,14.5,14.3,14.5
2021-08-09,14.4,14.4,0.00 (0.00 %),0,0,0,0,14.4,14.4,14.4,14.4,14.4
2021-08-10,15.8,15.8,1.40 (9.72 %),185300,2745440000,0,0,14.4,14.5,15.8,14.5,15.8
2021-08-11,16.2,16.2,1.40 (9.46 %),36800,599230000,0,0,14.8,15.8,16.5,15.8,16.2
2021-08-12,16.8,16.8,0.50 (3.07 %),19700,328170000,0,0,16.3,16.3,17,16.3,16.8
2021-08-13,16,16,-0.70 (-4.19 %),6600,106880000,0,0,16.7,16.5,16.7,16,16
2021-08-16,15.2,15.2,-1.00 (-6.17 %),25000,384770000,0,0,16.2,16.8,16.8,14.6,15.2
2021-08-17,14.4,14.4,-1.00 (-6.49 %),40100,584380000,0,0,15.4,14.9,15,14.3,14.4
2021-08-18,14.9,14.9,0.30 (2.05 %),4100,59780000,0,0,14.6,14.6,14.9,14.5,14.9
2021-08-19,14.9,14.9,0.30 (2.05 %),11000,163680000,0,0,14.6,14.9,14.9,14.8,14.9
2021-08-20,14.9,14.9,0.00 (0.00 %),27700,404680000,0,0,14.9,14.9,14.9,14.4,14.9
2021-08-23,14.7,14.7,0.10 (0.68 %),3000,44290000,0,0,14.6,14.9,14.9,14.5,14.7
2021-08-24,14.4,14.4,-0.40 (-2.70 %),2300,32890000,0,0,14.8,14.4,14.4,14.2,14.4
2021-08-25,14.7,14.7,0.40 (2.80 %),3500,50780000,0,0,14.3,14.3,14.7,14.2,14.7
2021-08-26,15,15,0.50 (3.45 %),8200,121370000,0,0,14.5,14.5,15,14.5,15
2021-08-27,15,15,0.20 (1.35 %),6900,102610000,0,0,14.8,14.8,15,14.7,15
2021-08-30,15.3,15.3,0.40 (2.68 %),5500,83160000,0,0,14.9,15,15.3,15,15.3
2021-08-31,15.7,15.7,0.60 (3.97 %),11700,179150000,0,0,15.1,15.1,15.7,15.1,15.7
2021-09-01,17.5,17.5,2.20 (14.38 %),39700,670010000,0,0,15.3,16,17.5,15.7,17.5
2021-09-06,19.4,19.4,2.50 (14.79 %),25530,492963300,0,0,16.9,17.4,19.4,17.4,19.4
2021-09-07,21,21,1.70 (8.81 %),6900,137570000,0,0,19.3,20,22,19.3,21
2021-09-08,19.5,19.5,-0.40 (-2.01 %),4100,77420000,0,0,19.9,19.4,19.5,18,19.5
2021-09-09,19.5,19.5,0.60 (3.17 %),1800,33930000,0,0,18.9,17.8,19.5,17.8,19.5
2021-09-10,19.5,19.5,0.60 (3.17 %),9200,183000000,0,0,18.9,20,20,19.5,19.5
2021-09-13,18,18,-1.90 (-9.55 %),3500,63130000,0,0,19.9,19.5,19.5,17.7,18
2021-09-14,19,19,1.00 (5.56 %),9100,176100000,0,0,18,18.3,19.5,18.3,19
2021-09-15,19.4,19.4,0.00 (0.00 %),2313,44029000,0,0,19.4,18,19.4,18,19.4
2021-09-16,19.4,19.4,0.40 (2.11 %),7700,143500000,0,0,19,19,19.4,17,19.4
2021-09-17,18.1,18.1,-0.50 (-2.69 %),7400,140790000,0,0,18.6,19,19.5,18.1,18.1
2021-09-20,19,19,0.00 (0.00 %),6300,118890000,0,0,19,19.3,19.3,18.2,19
2021-09-21,18.6,18.6,-0.30 (-1.59 %),7400,134290000,0,0,18.9,18.3,18.8,18,18.6
2021-09-22,18.9,18.9,0.80 (4.42 %),18300,325620000,0,0,18.1,18.1,19.4,17.5,18.9
2021-09-23,17.9,17.9,0.10 (0.56 %),15800,282860000,0,0,17.8,18,18.7,17.8,17.9
2021-09-24,18.4,18.4,0.50 (2.79 %),14100,252440000,0,0,17.9,17.9,18.4,17.9,18.4
2021-09-27,17.6,17.6,-0.30 (-1.68 %),5500,95670000,0,0,17.9,18,18.2,16.5,17.6
2021-09-28,17.7,17.7,0.30 (1.72 %),6700,119800000,0,0,17.4,17.9,18,17.7,17.7
2021-09-29,18,18,0.10 (0.56 %),9000,158000000,0,0,17.9,16.2,18,16.2,18
2021-09-30,17.6,17.6,0.00 (0.00 %),10000,176500000,0,0,17.6,17.6,17.7,17.6,17.6
2021-10-01,17.6,17.6,-0.10 (-0.56 %),8500,149910000,0,0,17.7,18,18,17.6,17.6
2021-10-04,18,18,0.40 (2.27 %),11600,208670000,0,0,17.6,17.8,18,17.8,18
2021-10-05,18,18,0.00 (0.00 %),400,7200000,0,0,18,18,18,18,18
2021-10-06,18,18,0.00 (0.00 %),2010,36160000,0,0,18,18,18,18,18
2021-10-07,18,18,0.00 (0.00 %),13400,240960000,0,0,18,18,18,17.8,18
2021-10-08,17.8,17.8,-0.20 (-1.11 %),2300,40840000,0,0,18,17.7,17.8,17.7,17.8
2021-10-11,18,18,0.20 (1.12 %),2100,37760000,0,0,17.8,17.8,18,17.8,18
2021-10-12,18,18,0.00 (0.00 %),1700,30580000,0,0,18,18,18,17.9,18
2021-10-13,18,18,0.00 (0.00 %),3200,57580000,0,0,18,18,18,17.9,18
2021-10-14,18.3,18.3,0.30 (1.67 %),2100,37990000,"11,000","198,000,000",18,18.4,18.4,18,18.3
2021-10-15,20.5,20.5,2.40 (13.26 %),1100,21250000,0,0,18.1,18.5,20.5,18.5,20.5
2021-10-18,19.3,19.3,0.00 (0.00 %),0,0,0,0,19.3,19.3,19.3,19.3,19.3
2021-10-19,18,18,-1.30 (-6.74 %),100,1800000,0,0,19.3,18,18,18,18
2021-10-20,18,18,0.00 (0.00 %),3100,55900000,0,0,18,18,19,18,18
2021-10-21,18,18,0.00 (0.00 %),0,0,0,0,18,18,18,18,18
2021-10-22,18.6,18.6,0.60 (3.33 %),900,16680000,0,0,18,18,18.6,18,18.6
2021-10-25,18.4,18.4,-0.10 (-0.54 %),300,5540000,0,0,18.5,18.6,18.6,18.4,18.4
2021-10-26,18.5,18.5,0.00 (0.00 %),10100,186800000,0,0,18.5,18,18.5,18,18.5
2021-10-27,18.5,18.5,0.00 (0.00 %),11900,219590000,0,0,18.5,18.1,18.5,18.1,18.5
2021-10-28,18,18,-0.50 (-2.70 %),500,9000000,0,0,18.5,18,18,18,18
2021-10-29,18,18,0.00 (0.00 %),0,0,0,0,18,18,18,18,18
2021-11-01,18.1,18.1,0.10 (0.56 %),900,16280000,0,0,18,18.2,18.2,18,18.1
2021-11-02,20.6,20.6,2.50 (13.81 %),13100,252650000,0,0,18.1,18.5,20.8,18.5,20.6
2021-11-03,20.6,20.6,1.30 (6.74 %),300,6180000,0,0,19.3,20.6,20.6,20.6,20.6
2021-11-04,20.5,20.5,-0.10 (-0.49 %),1000,20430000,0,0,20.6,20.5,20.5,20.3,20.5
2021-11-05,18.7,18.7,-1.70 (-8.33 %),400,7480000,0,0,20.4,18.7,18.7,18.7,18.7
2021-11-08,18.5,18.5,-0.20 (-1.07 %),8500,157540000,0,0,18.7,20,20,18.5,18.5
2021-11-09,18.5,18.5,0.00 (0.00 %),7100,131350000,0,0,18.5,18.5,18.5,18.5,18.5
2021-11-10,18.6,18.6,0.10 (0.54 %),27000,499740000,0,0,18.5,18.6,18.6,18.5,18.6
2021-11-11,18.5,18.5,0.00 (0.00 %),16700,308970000,0,0,18.5,18.6,18.6,18.4,18.5
2021-11-12,18.4,18.4,-0.10 (-0.54 %),500,9200000,0,0,18.5,18.4,18.4,18.4,18.4
2021-11-15,20,20,1.60 (8.70 %),100,2000000,0,0,18.4,20,20,20,20
2021-11-16,20,20,0.00 (0.00 %),0,0,0,0,20,20,20,20,20
2021-11-17,20,20,0.00 (0.00 %),0,0,0,0,20,20,20,20,20
2021-11-18,20,20,0.00 (0.00 %),2000,39930000,0,0,20,19.3,20,19.3,20
2021-11-19,19,19,-1.00 (-5.00 %),2600,49500000,0,0,20,20,20,19,19
2021-11-22,19,19,0.00 (0.00 %),101,1917000,0,0,19,19,19,19,19
2021-11-23,16.2,16.2,-2.80 (-14.74 %),5000,81190000,0,0,19,18.1,18.1,16.2,16.2
2021-11-24,18.6,18.6,2.40 (14.81 %),1200,22320000,0,0,16.2,18.6,18.6,18.6,18.6
2021-11-25,18.6,18.6,0.00 (0.00 %),400,7440000,0,0,18.6,18.6,18.6,18.6,18.6
2021-11-26,18.6,18.6,0.00 (0.00 %),0,0,0,0,18.6,18.6,18.6,18.6,18.6
2021-11-29,19.3,19.3,0.70 (3.76 %),400,7790000,0,0,18.6,19.6,19.6,19.3,19.3
2021-11-30,17.6,17.6,-1.90 (-9.74 %),7500,144240000,0,0,19.5,19,20.1,17.6,17.6
2021-12-01,19,19,-0.20 (-1.04 %),5000,95000000,0,0,19.2,19,19,19,19
2021-12-02,19,19,0.00 (0.00 %),0,0,0,0,19,19,19,19,19
2021-12-03,18.5,18.5,-0.50 (-2.63 %),3100,57590000,0,0,19,18.9,18.9,18.5,18.5
2021-12-06,17.9,17.9,-0.70 (-3.76 %),1000,17900000,0,0,18.6,17.9,17.9,17.9,17.9
2021-12-07,18,18,0.10 (0.56 %),1700,31170000,0,0,17.9,18.9,18.9,18,18
2021-12-08,18.4,18.4,0.10 (0.55 %),200,3670000,0,0,18.3,18.3,18.4,18.3,18.4
2021-12-09,18.9,18.9,0.50 (2.72 %),1700,32130000,0,0,18.4,18.9,18.9,18.9,18.9
2021-12-10,19,19,0.10 (0.53 %),1300,24630000,0,0,18.9,18.9,19,18.9,19
2021-12-13,19.4,19.4,0.50 (2.65 %),1200,23020000,0,0,18.9,19.4,19.9,18.9,19.4
2021-12-14,19.2,19.2,0.00 (0.00 %),800,15240000,0,0,19.2,19.1,19.3,18.7,19.2
2021-12-15,19.5,19.5,0.40 (2.09 %),1300,24960000,0,0,19.1,19,19.5,19,19.5
2021-12-16,18.8,18.8,-0.40 (-2.08 %),1900,36190000,0,0,19.2,19,19.1,18.7,18.8
2021-12-17,19,19,0.00 (0.00 %),100,1900000,0,0,19,19,19,19,19
2021-12-20,19,19,0.00 (0.00 %),0,0,0,0,19,19,19,19,19
2021-12-21,19,19,0.00 (0.00 %),21000,398900000,0,0,19,19,19,18.8,19
2021-12-22,18.6,18.6,-0.40 (-2.11 %),501,9481800,0,0,19,19,19,18.6,18.6
2021-12-23,18.6,18.6,-0.30 (-1.59 %),5300,100020000,0,0,18.9,18.9,19,18.6,18.6
2021-12-24,18.9,18.9,0.00 (0.00 %),0,0,0,0,18.9,18.9,18.9,18.9,18.9
2021-12-27,18.9,18.9,0.00 (0.00 %),900,17040000,0,0,18.9,19,19,18.9,18.9
2021-12-29,19,19,0.00 (0.00 %),0,0,0,0,19,19,19,19,19
2021-12-30,19.2,19.2,0.20 (1.05 %),200,3840000,0,0,19,19.2,19.2,19.2,19.2
2021-12-31,19.2,19.2,0.00 (0.00 %),2700,51570000,0,0,19.2,19,19.2,19,19.2
2022-01-04,19.1,19.1,0.00 (0.00 %),0,0,0,0,19.1,19.1,19.1,19.1,19.1
2022-01-05,19.1,19.1,0.00 (0.00 %),0,0,10,"163,000",19.1,19.1,19.1,19.1,19.1
2022-01-06,21.9,21.9,2.80 (14.66 %),20500,440560000,0,0,19.1,19.5,21.9,19.5,21.9
2022-01-07,24.7,24.7,3.20 (14.88 %),7300,180010000,0,0,21.5,24.7,24.7,21.7,24.7
2022-01-10,24.7,24.7,0.00 (0.00 %),0,0,0,0,24.7,24.7,24.7,24.7,24.7
2022-01-11,24,24,-0.70 (-2.83 %),800,17100000,0,0,24.7,21,24,21,24
2022-01-12,21.4,21.4,0.00 (0.00 %),600,11810000,0,0,21.4,19,23,18.2,21.4
2022-01-13,19.5,19.5,-0.20 (-1.02 %),2300,44360000,0,0,19.7,16.8,20,16.8,19.5
2022-01-14,22.1,22.1,2.80 (14.51 %),1600,26980000,0,0,19.3,16.7,22.1,16.5,22.1
2022-01-17,16.9,16.9,0.00 (0.00 %),0,0,0,0,16.9,16.9,16.9,16.9,16.9
2022-01-18,16.9,16.9,0.00 (0.00 %),0,0,0,0,16.9,16.9,16.9,16.9,16.9
2022-01-19,16.9,16.9,0.00 (0.00 %),0,0,0,0,16.9,16.9,16.9,16.9,16.9
2022-01-20,19.3,19.3,2.40 (14.20 %),300,5790000,0,0,16.9,19.3,19.3,19.3,19.3
2022-01-21,22,22,2.70 (13.99 %),800,17150000,0,0,19.3,20,22,20,22
2022-01-24,19,19,-2.40 (-11.21 %),6500,123530000,0,0,21.4,19.2,19.2,19,19
2022-01-25,21,21,2.00 (10.53 %),300,6100000,0,0,19,19,21,19,21
2022-01-26,20.3,20.3,0.00 (0.00 %),0,0,0,0,20.3,20.3,20.3,20.3,20.3
2022-01-27,18.2,18.2,-2.10 (-10.34 %),11000,198120000,0,0,20.3,18,18.2,18,18.2
2022-01-28,20.7,20.7,2.70 (15.00 %),100,2070000,0,0,18,20.7,20.7,20.7,20.7
2022-02-07,18.5,18.5,-2.20 (-10.63 %),1300,24600000,0,0,20.7,20.7,20.7,18.2,18.5
2022-02-08,21.5,21.5,2.60 (13.76 %),116,2439600,0,0,18.9,21.5,21.5,21.5,21.5
2022-02-09,20,20,-1.50 (-6.98 %),4710,99230000,0,0,21.5,21.5,21.7,20,20
2022-02-10,20.9,20.9,-0.20 (-0.95 %),100,2090000,0,0,21.1,20.9,20.9,20.9,20.9
2022-02-11,20.9,20.9,0.00 (0.00 %),0,0,0,0,20.9,20.9,20.9,20.9,20.9
2022-02-14,20,20,-0.90 (-4.31 %),6600,131950000,0,0,20.9,18.3,21,18.3,20
2022-02-15,18.7,18.7,-1.30 (-6.50 %),1000,18340000,0,0,20,18.3,18.7,18.3,18.7
2022-02-16,18.3,18.3,0.00 (0.00 %),4700,88270000,0,0,18.3,19,19,18.3,18.3
2022-02-17,19,19,0.20 (1.06 %),1700,32300000,0,0,18.8,19,19,19,19
2022-02-18,19,19,0.00 (0.00 %),6400,121600000,0,0,19,19,19,19,19
2022-02-21,19.1,19.1,0.10 (0.53 %),100,1910000,0,0,19,19.1,19.1,19.1,19.1
2022-02-22,21,21,1.90 (9.95 %),3001,60939900,0,0,19.1,19,21,19,21
2022-02-23,20.3,20.3,0.00 (0.00 %),0,0,0,0,20.3,20.3,20.3,20.3,20.3
2022-02-24,20.5,20.5,0.20 (0.99 %),6215,124800000,0,0,20.3,20,20.5,19.5,20.5
2022-02-25,19,19,-1.10 (-5.47 %),300,5700000,0,0,20.1,19,19,19,19
2022-02-28,19,19,0.00 (0.00 %),0,0,0,0,19,19,19,19,19
2022-03-01,21.8,21.8,2.80 (14.74 %),19900,427700000,0,0,19,20,21.8,20,21.8
2022-03-02,22,22,0.50 (2.33 %),1400,30810000,0,0,21.5,21.5,24.6,21.5,22
2022-03-03,19.5,19.5,-2.50 (-11.36 %),1000,19560000,0,0,22,20.1,20.1,19.5,19.5
2022-03-04,19.6,19.6,0.00 (0.00 %),0,0,0,0,19.6,19.6,19.6,19.6,19.6
